id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-mir-4533	3	0.91534	0.94163	1.0	19109	0	0.47541	0.359	0.42136	0.963749	9643	1	0.47541
hsa-mir-7849	3	0.91538	0.94163	1.0	19110	0	0.77467	0.077126	0.14109	0.963749	3361	2	0.77467
DNAJC14	3	0.91541	0.94163	1.0	19111	0	0.60742	0.064126	0.12433	0.963749	2874	2	0.60742
hsa-mir-1302-4	4	0.91566	0.95111	1.0	19112	0	0.78995	0.025246	0.065805	0.963749	1373	3	0.78995
hsa-mir-124-1	4	0.91566	0.95111	1.0	19113	0	0.44152	0.16776	0.2896	0.963749	5742	2	0.44152
CCSER1	3	0.91578	0.94163	1.0	19114	0	0.58812	0.20419	0.30733	0.963749	6647	2	0.58812
CD5L	5	0.91595	0.94997	1.0	19115	0	0.64708	0.076642	0.17806	0.963749	3339	3	0.64708
BTNL9	3	0.91595	0.94163	1.0	19116	0	0.72793	0.087986	0.15991	0.963749	3693	2	0.72793
NPHS2	6	0.91607	0.93817	1.0	19117	0	0.82625	0.0072584	0.030926	0.963749	468	4	0.82625
hsa-mir-20b	4	0.9161	0.95111	1.0	19118	0	0.43462	0.23081	0.35908	0.963749	7242	2	0.43462
FAM168A	3	0.91614	0.94212	1.0	19119	0	0.89901	0.035186	0.083043	0.963749	1791	2	0.89901
ALX3	4	0.91614	0.95111	1.0	19120	0	0.98117	0.0049085	0.018578	0.963749	330	3	0.98117
SH3D19	5	0.91625	0.95046	1.0	19121	0	0.5248	0.033379	0.08972	0.963749	1740	3	0.5248
LRP1B	3	0.91626	0.94212	1.0	19122	0	0.97256	0.031677	0.078334	0.963749	1666	2	0.97256
hsa-mir-1468	2	0.91627	0.9341	1.0	19123	0	0.62913	0.08373	0.1459	0.963749	3566	2	0.62913
EVI5	3	0.9163	0.94212	1.0	19124	0	0.31497	0.72071	0.65528	0.963749	15158	0	0.31497
ANGPTL6	2	0.9164	0.9341	1.0	19125	0	0.75054	0.083598	0.1459	0.963749	3562	2	0.75054
CWH43	4	0.91661	0.95111	1.0	19126	0	0.51377	0.055233	0.1313	0.963749	2531	2	0.51377
TBC1D7	3	0.91661	0.94213	1.0	19127	0	0.48491	0.65996	0.60449	0.963749	14138	0	0.48491
hsa-mir-1287	3	0.91663	0.94213	1.0	19128	0	0.64142	0.14687	0.24534	0.963749	5221	2	0.64142
hsa-mir-26b	3	0.91666	0.94213	1.0	19129	0	0.52042	0.36878	0.42496	0.963749	9782	1	0.52042
hsa-mir-591	3	0.91674	0.94213	1.0	19130	0	0.34108	0.40713	0.44103	0.963749	10349	1	0.34108
NR0B2	4	0.91682	0.95111	1.0	19131	0	0.46587	0.0025194	0.0089345	0.963749	183	2	0.46587
KRTAP25-1	4	0.91683	0.95111	1.0	19132	0	0.91852	0.018045	0.044803	0.963749	1027	3	0.91852
hsa-mir-1203	4	0.91684	0.95111	1.0	19133	0	0.098456	0.86686	0.81858	0.975618	18101	0	0.098456
USP17L7	6	0.9169	0.94011	1.0	19134	0	0.38852	0.3276	0.50136	0.963749	9116	2	0.38852
hsa-mir-1272	4	0.9169	0.95158	1.0	19135	0	0.2652	0.36178	0.48726	0.963749	9675	1	0.2652
MIXL1	3	0.91694	0.94213	1.0	19136	0	0.65791	0.032726	0.079468	0.963749	1706	2	0.65791
OR9G4	5	0.91713	0.95194	1.0	19137	0	0.38479	0.19713	0.35169	0.963749	6493	2	0.38479
DNMT3B	4	0.91719	0.95203	1.0	19138	0	0.71433	0.0042921	0.016947	0.963749	287	3	0.71433
EIF2B3	3	0.91723	0.94359	1.0	19139	0	0.65467	0.11565	0.20113	0.963749	4426	2	0.65467
ENSA	5	0.91724	0.95194	1.0	19140	0	0.29525	0.3352	0.48809	0.963749	9253	2	0.29525
PATZ1	4	0.91729	0.95203	1.0	19141	0	0.26657	0.82009	0.76609	0.968649	17182	0	0.26657
HPX	4	0.91734	0.95203	1.0	19142	0	0.47849	0.22144	0.34977	0.963749	7056	2	0.47849
ATRN	4	0.91752	0.95203	1.0	19143	0	0.46316	0.16414	0.28447	0.963749	5651	2	0.46316
NKG7	4	0.91765	0.95203	1.0	19144	0	0.91277	0.025744	0.067495	0.963749	1406	3	0.91277
AKAP4	4	0.91768	0.95203	1.0	19145	0	0.46158	0.05914	0.13999	0.963749	2691	2	0.46158
HEXIM1	4	0.91773	0.95203	1.0	19146	0	0.72083	0.011121	0.032753	0.963749	672	3	0.72083
hsa-mir-23b	3	0.91778	0.94359	1.0	19147	0	0.4109	0.60318	0.56501	0.963749	13260	1	0.4109
SMIM14	4	0.91779	0.95203	1.0	19148	0	0.85948	0.0086468	0.028073	0.963749	553	2	0.85948
TRPM2	3	0.91779	0.94359	1.0	19149	0	0.34705	0.28255	0.37094	0.963749	8226	1	0.34705
ANO7	4	0.91783	0.95203	1.0	19150	0	0.18048	0.46562	0.53682	0.963749	11255	1	0.18048
MNAT1	5	0.91794	0.95291	1.0	19151	0	1.0726	0.0029135	0.0098714	0.963749	203	4	1.0726
C16orf52	5	0.91801	0.95291	1.0	19152	0	0.49063	0.10514	0.22824	0.963749	4151	2	0.49063
JMJD4	3	0.91801	0.94359	1.0	19153	0	0.51681	0.18373	0.28772	0.963749	6162	2	0.51681
ADAM17	4	0.91804	0.95204	1.0	19154	0	0.33333	0.24952	0.37856	0.963749	7583	1	0.33333
C15orf65	3	0.9181	0.94359	1.0	19155	0	0.29332	0.36314	0.42495	0.963749	9699	1	0.29332
hsa-mir-3690-1	4	0.91812	0.95204	1.0	19156	0	0.16524	0.22775	0.3571	0.963749	7191	1	0.16524
DNAJA3	4	0.91824	0.95204	1.0	19157	0	1.0688	0.0042664	0.016815	0.963749	285	2	1.0688
OR51G1	3	0.91825	0.94407	1.0	19158	0	0.57946	0.1807	0.28772	0.963749	6076	2	0.57946
ZFP36L1	3	0.91827	0.94407	1.0	19159	0	0.35322	0.69635	0.63374	0.963749	14747	0	0.35322
hsa-mir-6511b-1	3	0.91832	0.94407	1.0	19160	0	0.45497	0.51124	0.5073	0.963749	11859	1	0.45497
hsa-mir-4486	3	0.91833	0.94407	1.0	19161	0	0.40598	0.022649	0.055257	0.963749	1247	1	0.40598
TTC33	3	0.91835	0.94407	1.0	19162	0	0.29223	0.74146	0.68677	0.963749	15559	0	0.29223
GGCT	3	0.91839	0.94407	1.0	19163	0	0.62489	0.14417	0.23903	0.963749	5159	2	0.62489
hsa-mir-122	4	0.91839	0.95204	1.0	19164	0	0.47343	0.19713	0.32548	0.963749	6492	2	0.47343
hsa-mir-550a-1	4	0.9184	0.95204	1.0	19165	0	0.2087	0.72971	0.68867	0.963749	15341	1	0.2087
FAM171A2	4	0.91841	0.95204	1.0	19166	0	0.4262	0.30211	0.4438	0.963749	8635	1	0.4262
PCDHGB2	1	0.91843	0.89692	1.0	19167	0	1.1177	0.081567	0.10308	0.963749	3512	1	1.1177
hsa-mir-4800	3	0.91849	0.94407	1.0	19168	0	0.37541	0.47264	0.48043	0.963749	11343	1	0.37541
CCDC149	3	0.9185	0.94407	1.0	19169	0	0.61411	0.19544	0.3022	0.963749	6450	2	0.61411
TMPRSS11A	3	0.91856	0.94407	1.0	19170	0	0.40085	0.46466	0.47334	0.963749	11246	1	0.40085
ARHGAP29	4	0.91863	0.95204	1.0	19171	0	0.29851	0.12036	0.22589	0.963749	4554	1	0.29851
OR10A6	4	0.91864	0.95204	1.0	19172	0	0.97161	0.02304	0.057802	0.963749	1268	3	0.97161
hsa-mir-4528	1	0.91865	0.89692	1.0	19173	0	1.1047	0.081351	0.10308	0.963749	3505	1	1.1047
GLI2	4	0.91867	0.95204	1.0	19174	0	0.87931	0.0049475	0.018857	0.963749	333	3	0.87931
IFNB1	4	0.91867	0.95204	1.0	19175	0	0.36503	0.7217	0.68341	0.963749	15169	1	0.36503
hsa-mir-586	2	0.9188	0.93467	1.0	19176	0	0.90371	0.081198	0.14379	0.963749	3498	2	0.90371
hsa-mir-7161	3	0.9189	0.94407	1.0	19177	0	0.63817	0.15818	0.25168	0.963749	5511	2	0.63817
TXN	3	0.91892	0.94407	1.0	19178	0	0.39158	0.64838	0.59378	0.963749	13969	1	0.39158
PPP2CB	2	0.91892	0.93467	1.0	19179	0	1.9026	0.0058395	0.010458	0.963749	392	2	1.9026
SCN4B	3	0.919	0.94407	1.0	19180	0	0.3779	0.41923	0.44639	0.963749	10546	1	0.3779
C3orf67	4	0.91909	0.95249	1.0	19181	0	0.51078	0.12126	0.22844	0.963749	4573	2	0.51078
WIBG	5	0.91922	0.95361	1.0	19182	0	0.36211	0.45131	0.58318	0.963749	11037	2	0.36211
LUZP6	4	0.91924	0.95249	1.0	19183	0	0.38827	0.33844	0.47023	0.963749	9323	2	0.38827
TAPT1	5	0.91927	0.95385	1.0	19184	0	0.43333	0.022284	0.067611	0.963749	1228	2	0.43333
IMPG1	4	0.91936	0.95249	1.0	19185	0	0.52808	0.021181	0.05054	0.963749	1183	2	0.52808
TSPAN32	5	0.9194	0.95385	1.0	19186	0	0.96024	0.013315	0.041668	0.963749	792	3	0.96024
HMGN4	5	0.91955	0.95385	1.0	19187	0	0.4537	0.066855	0.1713	0.963749	2965	2	0.4537
PHF6	4	0.91956	0.95249	1.0	19188	0	0.29103	0.10993	0.21218	0.963749	4282	1	0.29103
TRIM49B	1	0.91962	0.90021	1.0	19189	0	1.0175	0.080378	0.099794	0.963749	3463	1	1.0175
RPS29	2	0.91976	0.93523	1.0	19190	0	0.6447	0.080236	0.14173	0.963749	3458	2	0.6447
hsa-mir-3116-1	4	0.91979	0.95249	1.0	19191	0	0.51235	0.17644	0.30754	0.963749	5983	2	0.51235
OR2C1	2	0.91979	0.93523	1.0	19192	0	0.73622	0.080209	0.14173	0.963749	3457	2	0.73622
APOE	2	0.91985	0.93523	1.0	19193	0	0.78969	0.080155	0.14173	0.963749	3455	2	0.78969
hsa-mir-379	4	0.91986	0.95249	1.0	19194	0	0.70024	0.033048	0.085223	0.963749	1721	3	0.70024
ABCC12	4	0.91991	0.95249	1.0	19195	0	0.66485	0.045643	0.11661	0.963749	2179	3	0.66485
SEC11A	3	0.91994	0.94455	1.0	19196	0	0.57807	0.048321	0.10013	0.963749	2279	2	0.57807
L3MBTL2	4	0.91998	0.95249	1.0	19197	0	0.64106	0.053748	0.1309	0.963749	2472	3	0.64106
SLC9A4	4	0.92004	0.95249	1.0	19198	0	0.833	0.02003	0.049419	0.963749	1139	3	0.833
hsa-mir-513b	4	0.92005	0.95249	1.0	19199	0	0.34688	0.83718	0.78753	0.97032	17502	0	0.34688
HSDL1	4	0.92008	0.95249	1.0	19200	0	0.7161	0.048639	0.12247	0.963749	2293	3	0.7161
CCL4L1	5	0.92012	0.95385	1.0	19201	0	0.061945	0.87649	0.82117	0.975854	18302	0	0.061945
ADAMTS10	4	0.92024	0.95296	1.0	19202	0	0.60849	0.070269	0.15995	0.963749	3089	2	0.60849
ALG9	3	0.92026	0.94455	1.0	19203	0	0.75341	0.057112	0.11249	0.963749	2600	2	0.75341
hsa-mir-3914-2	1	0.92028	0.90021	1.0	19204	0	1.1594	0.079718	0.099793	0.963749	3442	1	1.1594
DOCK5	5	0.92029	0.95385	1.0	19205	0	0.41128	0.03787	0.09614	0.963749	1878	1	0.41128
APOO	6	0.92039	0.94317	1.0	19206	0	0.32761	0.0012496	0.0057764	0.874412	90	2	0.32761
hsa-mir-299	4	0.92039	0.95296	1.0	19207	0	0.47759	0.24667	0.37451	0.963749	7544	2	0.47759
CHRNA7	3	0.92041	0.94455	1.0	19208	0	0.50347	0.4178	0.44639	0.963749	10527	1	0.50347
hsa-mir-1193	3	0.92046	0.94502	1.0	19209	0	0.38725	0.6235	0.58115	0.963749	13533	1	0.38725
POU5F1	4	0.92049	0.95296	1.0	19210	0	0.43003	0.027734	0.069099	0.963749	1483	1	0.43003
C11orf30	2	0.92052	0.93579	1.0	19211	0	0.74347	0.079483	0.13478	0.963749	3435	2	0.74347
PRR25	2	0.92053	0.93579	1.0	19212	0	0.60369	0.079469	0.13478	0.963749	3433	2	0.60369
SNX12	4	0.92054	0.95296	1.0	19213	0	0.43049	0.066323	0.14892	0.963749	2945	2	0.43049
KPNA7	3	0.92055	0.94502	1.0	19214	0	0.44477	0.031915	0.078905	0.963749	1676	1	0.44477
ZNF34	6	0.9206	0.94317	1.0	19215	0	0.48105	0.12106	0.26643	0.963749	4565	3	0.48105
hsa-mir-6738	2	0.92063	0.93579	1.0	19216	0	0.73999	0.079368	0.13478	0.963749	3429	2	0.73999
LZTR1	5	0.9207	0.95385	1.0	19217	0	0.31917	0.17263	0.32077	0.963749	5879	2	0.31917
LIPM	2	0.92071	0.93579	1.0	19218	0	0.75991	0.079287	0.13478	0.963749	3424	2	0.75991
PDP1	2	0.92072	0.93579	1.0	19219	0	0.95533	0.07928	0.13478	0.963749	3422	2	0.95533
ACADS	3	0.92088	0.94502	1.0	19220	0	0.35607	0.66293	0.60621	0.963749	14186	0	0.35607
RGN	4	0.92088	0.95342	1.0	19221	0	0.31239	0.07224	0.16163	0.963749	3174	1	0.31239
hsa-mir-4472-1	3	0.92105	0.94502	1.0	19222	0	0.38051	0.20422	0.30733	0.963749	6649	1	0.38051
NOS3	1	0.92107	0.90021	1.0	19223	0	1.1115	0.078925	0.099793	0.963749	3412	1	1.1115
CMSS1	3	0.9211	0.94502	1.0	19224	0	0.39495	0.32327	0.40168	0.963749	9034	1	0.39495
YIPF2	5	0.92113	0.95431	1.0	19225	0	0.59946	0.10858	0.23959	0.963749	4242	3	0.59946
CDIP1	5	0.92119	0.95431	1.0	19226	0	0.62295	0.083615	0.18493	0.963749	3563	3	0.62295
PRR15	4	0.92121	0.95342	1.0	19227	0	0.41743	0.28734	0.42738	0.963749	8308	2	0.41743
VSIG10L	5	0.92135	0.95431	1.0	19228	0	0.57119	0.1577	0.30574	0.963749	5499	3	0.57119
DOK1	4	0.92141	0.95342	1.0	19229	0	0.40736	0.1859	0.31613	0.963749	6203	2	0.40736
hsa-mir-8052	4	0.92151	0.95342	1.0	19230	0	0.42429	0.75719	0.70477	0.963749	15878	0	0.42429
CES1	3	0.92164	0.94549	1.0	19231	0	0.72014	0.09206	0.16489	0.963749	3814	2	0.72014
UBA2	2	0.92166	0.93579	1.0	19232	0	0.81197	0.078343	0.13478	0.963749	3396	2	0.81197
ZBTB4	4	0.92166	0.95342	1.0	19233	0	1.0775	0.011708	0.033691	0.963749	703	3	1.0775
NPTX2	4	0.92167	0.95342	1.0	19234	0	0.58656	0.056739	0.13457	0.963749	2589	3	0.58656
IFT81	2	0.9217	0.93579	1.0	19235	0	1.022	0.070996	0.12079	0.963749	3124	2	1.022
PTBP3	3	0.92191	0.94549	1.0	19236	0	0.31612	0.62517	0.58296	0.963749	13571	1	0.31612
hsa-mir-3938	3	0.92192	0.94549	1.0	19237	0	0.54188	0.20023	0.30301	0.963749	6559	2	0.54188
SRFBP1	4	0.92193	0.95389	1.0	19238	0	0.35301	0.16453	0.28447	0.963749	5657	2	0.35301
SERPINB4	3	0.92196	0.94549	1.0	19239	0	0.39868	0.62433	0.58296	0.963749	13549	1	0.39868
hsa-mir-8077	4	0.92197	0.95389	1.0	19240	0	0.78114	0.039423	0.1012	0.963749	1942	3	0.78114
hsa-mir-30a	4	0.92219	0.95389	1.0	19241	0	0.2452	0.43911	0.52442	0.963749	10865	1	0.2452
CHDC2	3	0.92228	0.94595	1.0	19242	0	0.79216	0.090454	0.16201	0.963749	3763	2	0.79216
HELQ	3	0.92231	0.94595	1.0	19243	0	0.38619	0.55213	0.52712	0.963749	12475	1	0.38619
SLA2	3	0.92233	0.94595	1.0	19244	0	0.41868	0.44633	0.46085	0.963749	10953	1	0.41868
ROGDI	3	0.92234	0.94595	1.0	19245	0	0.63595	0.16173	0.25525	0.963749	5595	2	0.63595
STYK1	4	0.92236	0.95389	1.0	19246	0	0.12291	0.23917	0.36635	0.963749	7405	1	0.12291
UGT2B15	3	0.92239	0.94595	1.0	19247	0	1.0479	0.025425	0.061996	0.963749	1387	2	1.0479
hsa-mir-4426	1	0.92242	0.90343	1.0	19248	0	1.1474	0.07758	0.096573	0.963749	3371	1	1.1474
UQCRQ	4	0.92249	0.95389	1.0	19249	0	0.37143	0.23341	0.36117	0.963749	7290	2	0.37143
MATN4	3	0.92249	0.94595	1.0	19250	0	0.7382	0.096914	0.17296	0.963749	3934	2	0.7382
INTS4	3	0.92251	0.94595	1.0	19251	0	0.4063	0.45628	0.46441	0.963749	11117	1	0.4063
LIG3	3	0.9226	0.94595	1.0	19252	0	0.7563	0.071515	0.13457	0.963749	3151	2	0.7563
SLC43A2	4	0.92266	0.95389	1.0	19253	0	0.74139	0.040698	0.10566	0.963749	1995	3	0.74139
MCAT	4	0.92281	0.95389	1.0	19254	0	0.41187	0.27909	0.41658	0.963749	8159	2	0.41187
TUT1	5	0.92291	0.95613	1.0	19255	0	0.091595	0.0052426	0.022481	0.963749	357	2	0.091595
RECQL4	4	0.923	0.95431	1.0	19256	0	0.46064	0.080612	0.17873	0.963749	3473	2	0.46064
WDR60	3	0.92322	0.94595	1.0	19257	0	0.45199	0.29888	0.38354	0.963749	8569	1	0.45199
DEFB119	4	0.92333	0.95431	1.0	19258	0	0.5147	0.11301	0.22065	0.963749	4347	2	0.5147
hsa-mir-2053	4	0.92334	0.95431	1.0	19259	0	0.49071	0.21317	0.3318	0.963749	6878	2	0.49071
PDE3A	3	0.92336	0.94595	1.0	19260	0	0.30402	0.47968	0.493	0.963749	11448	1	0.30402
DYTN	2	0.92344	0.9369	1.0	19261	0	2.0734	0.0022443	0.0056772	0.874412	175	2	2.0734
TRMT1	4	0.92363	0.95431	1.0	19262	0	0.67276	0.086185	0.18609	0.963749	3627	2	0.67276
NUBPL	3	0.92366	0.9469	1.0	19263	0	0.51592	0.6508	0.59556	0.963749	14002	1	0.51592
ZC3HAV1	4	0.92372	0.95431	1.0	19264	0	0.44085	0.48802	0.54398	0.963749	11547	1	0.44085
THADA	5	0.92382	0.95658	1.0	19265	0	1.2798	0.0020669	0.0079089	0.919177	161	3	1.2798
ESYT3	6	0.92384	0.94669	1.0	19266	0	0.37471	0.12939	0.28531	0.963749	4761	3	0.37471
hsa-mir-6811	2	0.92391	0.93744	1.0	19267	0	0.66584	0.076094	0.13343	0.963749	3318	2	0.66584
hsa-mir-200c	3	0.92395	0.94735	1.0	19268	0	0.33199	0.62519	0.58296	0.963749	13572	1	0.33199
TAP2	3	0.92399	0.94735	1.0	19269	0	0.59131	0.17211	0.27441	0.963749	5860	2	0.59131
JMY	3	0.92412	0.94735	1.0	19270	0	0.72766	0.072692	0.1397	0.963749	3199	2	0.72766
NPL	5	0.92419	0.95658	1.0	19271	0	0.73736	0.01584	0.050329	0.963749	925	3	0.73736
hsa-mir-196b	3	0.92422	0.94735	1.0	19272	0	0.48997	0.64792	0.59198	0.963749	13959	1	0.48997
GPR110	4	0.92429	0.95431	1.0	19273	0	0.8513	0.04069	0.10566	0.963749	1994	3	0.8513
MPP4	4	0.92438	0.95431	1.0	19274	0	0.56881	0.03874	0.10088	0.963749	1910	3	0.56881
hsa-mir-4773-1	4	0.92439	0.95431	1.0	19275	0	0.19595	0.74519	0.69405	0.963749	15633	1	0.19595
RCC1	3	0.92451	0.9478	1.0	19276	0	1.2041	0.006058	0.016489	0.963749	406	2	1.2041
hsa-mir-3973	4	0.92454	0.95431	1.0	19277	0	0.48194	0.18806	0.31928	0.963749	6266	2	0.48194
SETD9	4	0.9247	0.95431	1.0	19278	0	0.34847	0.63212	0.62339	0.963749	13696	1	0.34847
PCDHA6	2	0.92482	0.93744	1.0	19279	0	0.5832	0.075182	0.12682	0.963749	3282	2	0.5832
TUBB2B	3	0.92483	0.94825	1.0	19280	0	0.5177	0.2026	0.30567	0.963749	6611	2	0.5177
GPR33	3	0.92486	0.94825	1.0	19281	0	0.41854	0.11232	0.20038	0.963749	4332	1	0.41854
SYT8	3	0.92498	0.94825	1.0	19282	0	0.52588	0.41283	0.44459	0.963749	10435	1	0.52588
RUNX2	4	0.92501	0.95474	1.0	19283	0	0.37009	0.22396	0.34977	0.963749	7110	2	0.37009
hsa-mir-124-3	3	0.92516	0.94825	1.0	19284	0	0.44831	0.40535	0.43921	0.963749	10323	1	0.44831
OR4N2	6	0.92517	0.94897	1.0	19285	0	0.89832	0.0059367	0.027131	0.963749	401	5	0.89832
CCDC154	3	0.92533	0.94825	1.0	19286	0	1.0102	0.028175	0.067223	0.963749	1508	2	1.0102
YAE1D1	5	0.92534	0.95658	1.0	19287	0	0.43333	0.2079	0.36075	0.963749	6741	2	0.43333
TCF4	3	0.92536	0.94825	1.0	19288	0	0.62997	0.16976	0.27168	0.963749	5792	2	0.62997
FTSJ2	4	0.92544	0.95517	1.0	19289	0	0.43956	0.23177	0.35908	0.963749	7262	2	0.43956
GPR112	5	0.92545	0.95658	1.0	19290	0	0.088067	0.030981	0.083651	0.963749	1636	1	0.088067
C5orf49	5	0.92546	0.95658	1.0	19291	0	0.45305	0.021931	0.066105	0.963749	1216	2	0.45305
SLC1A6	4	0.9255	0.95517	1.0	19292	0	0.46279	0.34081	0.47023	0.963749	9378	1	0.46279
ATOX1	3	0.92555	0.94825	1.0	19293	0	0.92714	0.034363	0.082477	0.963749	1766	2	0.92714
ZSCAN25	3	0.92557	0.94825	1.0	19294	0	0.67265	0.1175	0.2081	0.963749	4478	2	0.67265
C1orf233	4	0.92558	0.95517	1.0	19295	0	0.83641	0.028054	0.0691	0.963749	1504	3	0.83641
PDE6A	3	0.92568	0.94825	1.0	19296	0	0.31147	0.7061	0.63875	0.963749	14906	0	0.31147
MTAP	3	0.92575	0.94825	1.0	19297	0	0.5043	0.09403	0.16777	0.963749	3861	2	0.5043
PSAPL1	5	0.92575	0.95658	1.0	19298	0	0.27787	0.17429	0.32077	0.963749	5921	2	0.27787
MAGEC2	4	0.92577	0.95517	1.0	19299	0	0.80929	0.029216	0.070071	0.963749	1556	3	0.80929
FGD2	3	0.92584	0.94825	1.0	19300	0	0.47632	0.39896	0.43566	0.963749	10227	1	0.47632
PON3	4	0.92593	0.95517	1.0	19301	0	0.51813	0.29858	0.4401	0.963749	8564	2	0.51813
hsa-mir-8058	3	0.92593	0.94825	1.0	19302	0	0.33784	0.69211	0.63209	0.963749	14678	0	0.33784
hsa-mir-628	2	0.92632	0.93744	1.0	19303	0	0.6431	0.073675	0.12682	0.963749	3237	2	0.6431
C11orf35	5	0.92633	0.95703	1.0	19304	0	0.036036	0.50998	0.61374	0.963749	11841	1	0.036036
PSMB6	5	0.92636	0.95703	1.0	19305	0	0.30566	0.87565	0.82117	0.975854	18283	0	0.30566
hsa-mir-24-2	2	0.92638	0.93744	1.0	19306	0	0.61946	0.073623	0.12682	0.963749	3234	2	0.61946
CD180	3	0.9264	0.9487	1.0	19307	0	0.589	0.17118	0.27362	0.963749	5834	2	0.589
OR2A12	3	0.92642	0.9487	1.0	19308	0	0.69756	0.037369	0.087842	0.963749	1859	2	0.69756
hsa-mir-421	3	0.92647	0.9487	1.0	19309	0	1.0422	0.026489	0.063604	0.963749	1438	2	1.0422
ZNF185	5	0.92649	0.95703	1.0	19310	0	0.4487	0.057444	0.15346	0.963749	2620	2	0.4487
hsa-mir-892c	3	0.92653	0.9487	1.0	19311	0	0.75118	0.072216	0.13678	0.963749	3173	2	0.75118
C15orf39	5	0.92656	0.95703	1.0	19312	0	0.48807	0.19359	0.34926	0.963749	6401	1	0.48807
C11orf68	3	0.92665	0.94915	1.0	19313	0	1.1567	0.016362	0.036538	0.963749	950	2	1.1567
hsa-mir-4714	4	0.92665	0.95562	1.0	19314	0	0.31622	0.27124	0.40181	0.963749	8005	1	0.31622
SLC17A9	3	0.92667	0.94915	1.0	19315	0	0.44472	0.35228	0.4159	0.963749	9558	1	0.44472
LEPRE1	4	0.92671	0.95562	1.0	19316	0	0.38345	0.14736	0.26387	0.963749	5234	1	0.38345
MAS1	4	0.92676	0.95562	1.0	19317	0	0.46039	0.028816	0.070071	0.963749	1538	1	0.46039
ENO3	3	0.92683	0.94915	1.0	19318	0	0.63087	0.13812	0.23154	0.963749	4995	2	0.63087
hsa-mir-1302-8	2	0.92686	0.93857	1.0	19319	0	0.78508	0.073142	0.1259	0.963749	3217	2	0.78508
OR2T8	4	0.92687	0.95562	1.0	19320	0	0.75816	0.041385	0.10894	0.963749	2022	3	0.75816
hsa-mir-138-1	4	0.927	0.95562	1.0	19321	0	0.60221	0.051206	0.12498	0.963749	2377	3	0.60221
OR2M5	6	0.92713	0.95059	1.0	19322	0	0.62839	0.066865	0.1771	0.963749	2966	4	0.62839
AK1	5	0.92723	0.95703	1.0	19323	0	0.18133	0.23512	0.38912	0.963749	7324	1	0.18133
hsa-mir-4794	2	0.92733	0.93967	1.0	19324	0	0.61117	0.072668	0.12499	0.963749	3197	2	0.61117
hsa-mir-4421	3	0.92737	0.94915	1.0	19325	0	0.35825	0.78683	0.73419	0.96572	16513	0	0.35825
ARMC9	5	0.92737	0.95703	1.0	19326	0	0.78467	0.030559	0.07976	0.963749	1613	3	0.78467
LNP1	3	0.9274	0.94915	1.0	19327	0	0.65038	0.033324	0.079468	0.963749	1735	2	0.65038
CXorf40B	3	0.92746	0.94915	1.0	19328	0	0.73368	0.072088	0.13678	0.963749	3168	2	0.73368
AAK1	2	0.92747	0.93967	1.0	19329	0	0.84658	0.072532	0.12499	0.963749	3192	2	0.84658
IFI35	5	0.92748	0.95703	1.0	19330	0	0.59028	0.099061	0.21873	0.963749	3995	3	0.59028
SDC3	5	0.92751	0.95703	1.0	19331	0	0.33304	0.10287	0.226	0.963749	4106	2	0.33304
hsa-mir-4456	3	0.92758	0.94915	1.0	19332	0	0.63087	0.13768	0.23154	0.963749	4980	2	0.63087
LHCGR	5	0.92762	0.95703	1.0	19333	0	0.68612	0.080826	0.1833	0.963749	3482	3	0.68612
C2orf66	2	0.92767	0.93968	1.0	19334	0	1.0887	0.066685	0.11516	0.963749	2957	2	1.0887
hsa-mir-520h	1	0.92769	0.91438	1.0	19335	0	1.1581	0.072309	0.085623	0.963749	3179	1	1.1581
PLEKHA8	3	0.92778	0.94915	1.0	19336	0	0.39785	0.34799	0.41413	0.963749	9499	1	0.39785
WTAP	4	0.92781	0.95603	1.0	19337	0	0.24019	0.31619	0.45776	0.963749	8916	1	0.24019
MYO6	5	0.92786	0.95703	1.0	19338	0	0.043889	0.62629	0.6562	0.963749	13595	1	0.043889
hsa-mir-33a	4	0.92791	0.95645	1.0	19339	0	0.54156	0.2672	0.39272	0.963749	7927	2	0.54156
SIGLEC9	3	0.92793	0.94915	1.0	19340	0	0.44574	0.23458	0.34583	0.963749	7314	1	0.44574
hsa-mir-4279	3	0.92795	0.94915	1.0	19341	0	0.62132	0.13656	0.23154	0.963749	4956	2	0.62132
hsa-mir-4790	3	0.9281	0.94915	1.0	19342	0	0.71198	0.10683	0.18888	0.963749	4193	2	0.71198
IGFALS	3	0.92812	0.94915	1.0	19343	0	0.58205	0.19	0.29578	0.963749	6308	2	0.58205
FSCN3	3	0.92814	0.94915	1.0	19344	0	0.57259	0.17377	0.27441	0.963749	5907	2	0.57259
CGNL1	4	0.92817	0.95688	1.0	19345	0	0.82906	0.013316	0.036215	0.963749	793	3	0.82906
hsa-mir-1228	3	0.9282	0.94957	1.0	19346	0	0.55762	0.56638	0.53797	0.963749	12705	1	0.55762
OR6K2	2	0.92826	0.94021	1.0	19347	0	0.70641	0.071739	0.12455	0.963749	3156	2	0.70641
hsa-mir-1269b	2	0.92827	0.94021	1.0	19348	0	0.67427	0.071733	0.12455	0.963749	3155	2	0.67427
