id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SMYD1	2	0.75802	0.67544	0.933771	15871	0	0.15902	0.18226	0.28501	1.0	5635	1	0.15902
hsa-mir-30a	4	0.75806	0.70749	0.941317	15872	1	0.27244	0.04309	0.13945	1.0	1935	3	0.27244
KRTAP5-10	4	0.75825	0.70749	0.941317	15873	1	0.24021	0.052824	0.16482	1.0	2285	3	0.24021
ANXA5	2	0.75837	0.67544	0.933771	15874	0	0.27869	0.044513	0.093872	1.0	1987	1	0.27869
IRX1	2	0.75849	0.67544	0.933771	15875	0	0.17632	0.17467	0.28195	1.0	5455	1	0.17632
CLEC4G	2	0.75852	0.67544	0.933771	15876	0	0.16127	0.13827	0.23487	1.0	4594	1	0.16127
RAB14	4	0.75853	0.70749	0.941317	15877	1	0.062087	0.2885	0.5035	1.0	7593	2	0.062087
VWA5A	3	0.75854	0.69365	0.940806	15878	1	-0.26116	0.17738	0.34368	1.0	5522	1	-0.26116
GIMAP7	4	0.75857	0.70749	0.941317	15879	1	0.17814	0.1558	0.32659	1.0	5017	2	0.17814
PSMA8	3	0.75859	0.69365	0.940806	15880	1	0.13253	0.028702	0.095315	1.0	1417	2	0.13253
EML6	4	0.75877	0.70749	0.941317	15881	1	0.043583	0.55588	0.69324	1.0	11701	1	0.043583
SERTAD3	2	0.75879	0.67682	0.934051	15882	0	-0.012456	0.41226	0.49004	1.0	9529	1	-0.012456
KAAG1	3	0.75883	0.69365	0.940806	15883	1	0.15624	0.16062	0.31376	1.0	5142	2	0.15624
LRRC16B	3	0.75894	0.69365	0.940806	15884	1	-0.12256	0.40773	0.53818	1.0	9474	1	-0.12256
SESTD1	3	0.75899	0.69365	0.940806	15885	1	0.13725	0.20276	0.39428	1.0	6101	2	0.13725
RIPK1	2	0.759	0.67682	0.934051	15886	0	-0.0057062	0.60933	0.69999	1.0	12605	0	-0.0057062
SPATA31A1	3	0.75904	0.69365	0.940806	15887	1	0.38744	0.065256	0.15184	1.0	2706	2	0.38744
KIFC1	3	0.7591	0.69365	0.940806	15888	1	0.082489	0.15947	0.31376	1.0	5112	1	0.082489
SPDYA	2	0.7591	0.67682	0.934051	15889	0	-0.021636	0.60786	0.69999	1.0	12588	0	-0.021636
OXTR	4	0.75917	0.70749	0.941317	15890	1	-0.084087	0.84715	0.91026	1.0	17191	0	-0.084087
IGSF8	2	0.75919	0.67682	0.934051	15891	0	-0.029044	0.661	0.75127	1.0	13489	0	-0.029044
hsa-mir-4740	3	0.75924	0.69365	0.940806	15892	1	-0.087148	0.5557	0.64666	1.0	11695	1	-0.087148
KRT72	2	0.75936	0.67682	0.934051	15893	0	0.39499	0.052233	0.10978	1.0	2256	1	0.39499
COA6	3	0.75971	0.69365	0.940806	15894	1	-0.039962	0.69192	0.7765	1.0	14075	0	-0.039962
hsa-mir-3137	2	0.75991	0.67816	0.934378	15895	0	0.061738	0.52282	0.61457	1.0	11169	0	0.061738
RIC8B	4	0.75992	0.70984	0.941317	15896	1	0.089947	0.44633	0.63442	1.0	10009	1	0.089947
TACR2	2	0.76002	0.67816	0.934378	15897	0	0.041171	0.4925	0.58273	1.0	10725	1	0.041171
hsa-mir-147a	2	0.76011	0.67816	0.934378	15898	0	0.10111	0.34232	0.42478	1.0	8539	1	0.10111
BDNF	4	0.76056	0.70984	0.941317	15899	1	0.021384	0.78372	0.85983	1.0	15910	0	0.021384
KIF3A	1	0.76057	0.71276	0.942088	15900	0	0.17699	0.23943	0.28724	1.0	6768	1	0.17699
CABP4	3	0.76057	0.69507	0.940806	15901	1	0.13803	0.1786	0.34482	1.0	5556	2	0.13803
MRPS18A	3	0.76059	0.69507	0.940806	15902	1	0.073326	0.032396	0.10152	1.0	1548	1	0.073326
CDH26	4	0.76075	0.70984	0.941317	15903	1	0.22192	0.099273	0.25331	1.0	3663	1	0.22192
ZNF829	4	0.76089	0.70984	0.941317	15904	1	0.15307	0.17595	0.353	1.0	5493	2	0.15307
IGLL1	2	0.7609	0.67816	0.934378	15905	0	0.39175	0.015381	0.034971	1.0	834	1	0.39175
PYHIN1	3	0.76104	0.69507	0.940806	15906	1	0.029725	0.74523	0.82422	1.0	15131	0	0.029725
STK24	5	0.76104	0.75412	0.956517	15907	1	0.061817	0.18223	0.41635	1.0	5634	2	0.061817
FLNC	4	0.76104	0.70984	0.941317	15908	1	0.041144	0.0091246	0.043162	1.0	529	2	0.041144
PLSCR3	3	0.76106	0.69507	0.940806	15909	1	0.17543	0.099317	0.21127	1.0	3665	2	0.17543
hsa-mir-548h-5	2	0.76106	0.67816	0.934378	15910	0	0.167	0.36144	0.4443	1.0	8798	1	0.167
OR2M2	3	0.76116	0.69507	0.940806	15911	1	0.049142	0.68651	0.77104	1.0	13957	0	0.049142
ATF2	2	0.76132	0.67816	0.934378	15912	0	0.09075	0.27849	0.36268	1.0	7413	1	0.09075
NWD1	3	0.76138	0.69507	0.940806	15913	1	0.26652	0.13587	0.2695	1.0	4530	2	0.26652
IFT46	2	0.76138	0.67816	0.934378	15914	0	-0.055684	0.7127	0.78919	1.0	14483	0	-0.055684
HCAR3	2	0.76143	0.67816	0.934378	15915	0	-0.065661	0.72916	0.79994	1.0	14813	0	-0.065661
IL4	4	0.76147	0.70984	0.941317	15916	1	0.31147	0.011355	0.046918	1.0	639	2	0.31147
PIAS4	1	0.76147	0.71398	0.943116	15917	0	0.12348	0.23853	0.28602	1.0	6749	1	0.12348
DNAJC19	2	0.76159	0.67816	0.934378	15918	0	-0.0055137	0.58605	0.67737	1.0	12184	0	-0.0055137
PDE1B	3	0.76161	0.69648	0.940806	15919	1	-0.15301	0.83933	0.89975	1.0	17057	0	-0.15301
CXorf27	3	0.76168	0.69648	0.940806	15920	1	0.11548	0.084842	0.18636	1.0	3304	2	0.11548
EDAR	3	0.7617	0.69648	0.940806	15921	1	-0.066845	0.34384	0.4959	1.0	8558	1	-0.066845
hsa-mir-98	2	0.76173	0.67816	0.934378	15922	0	-0.06854	0.53188	0.62053	1.0	11320	0	-0.06854
KDM5B	2	0.76176	0.67816	0.934378	15923	0	0.023334	0.21141	0.30483	1.0	6278	1	0.023334
CBR4	3	0.76181	0.69648	0.940806	15924	1	-0.066793	0.69309	0.7765	1.0	14101	0	-0.066793
SH2D4B	3	0.76188	0.69648	0.940806	15925	1	-0.057255	0.38785	0.52211	1.0	9177	1	-0.057255
PROSER1	3	0.76192	0.69648	0.940806	15926	1	0.42734	0.056953	0.1423	1.0	2428	2	0.42734
ALKBH2	3	0.76199	0.69648	0.940806	15927	1	0.18116	0.19572	0.37532	1.0	5927	2	0.18116
hsa-mir-548w	3	0.76202	0.69648	0.940806	15928	1	0.060642	0.40675	0.53672	1.0	9459	1	0.060642
hsa-mir-526b	2	0.76203	0.67816	0.934378	15929	0	0.08567	0.27686	0.35813	1.0	7386	1	0.08567
KRTAP6-3	2	0.76209	0.67816	0.934378	15930	0	-0.040497	0.57098	0.66357	1.0	11931	0	-0.040497
TSSC4	3	0.76217	0.69648	0.940806	15931	1	-0.053776	0.79734	0.87377	1.0	16182	0	-0.053776
ATP2B4	2	0.7622	0.67816	0.934378	15932	0	0.28847	0.40099	0.48402	1.0	9376	1	0.28847
ODF4	1	0.76222	0.71398	0.943116	15933	0	0.16139	0.23778	0.28602	1.0	6743	1	0.16139
ATP12A	4	0.76225	0.70984	0.941317	15934	1	0.18877	0.02749	0.09695	1.0	1372	2	0.18877
DLX2	3	0.76226	0.69648	0.940806	15935	1	0.0033734	0.68776	0.77374	1.0	13984	0	0.0033734
SHROOM3	2	0.76229	0.67816	0.934378	15936	0	0.0058255	0.55354	0.64094	1.0	11661	0	0.0058255
CUEDC2	3	0.76235	0.69648	0.940806	15937	1	-0.024563	0.6052	0.68989	1.0	12543	1	-0.024563
CAPS2	3	0.7624	0.69648	0.940806	15938	1	0.26625	0.056827	0.13924	1.0	2424	2	0.26625
CSNK1D	2	0.76241	0.67816	0.934378	15939	0	0.026641	0.46939	0.54923	1.0	10387	1	0.026641
SLC31A1	2	0.76249	0.67816	0.934378	15940	0	0.29051	0.066411	0.13791	1.0	2748	1	0.29051
CPB1	3	0.76249	0.69648	0.940806	15941	1	-0.0057962	0.78979	0.86733	1.0	16023	0	-0.0057962
BTBD6	1	0.7627	0.71519	0.943892	15942	0	0.21037	0.2373	0.28481	1.0	6734	1	0.21037
GAL3ST1	3	0.76272	0.6979	0.940806	15943	1	-0.065189	0.34895	0.4959	1.0	8627	1	-0.065189
UHRF1BP1L	4	0.76278	0.71103	0.941625	15944	1	0.0068564	0.44876	0.63442	1.0	10053	1	0.0068564
hsa-mir-34b	3	0.7629	0.6979	0.940806	15945	1	-0.15947	0.85612	0.90737	1.0	17397	0	-0.15947
PSEN1	2	0.76293	0.67816	0.934378	15946	0	0.15453	0.17323	0.2804	1.0	5414	1	0.15453
PUS3	2	0.763	0.67816	0.934378	15947	0	-0.069389	0.60525	0.69609	1.0	12544	0	-0.069389
STOML2	2	0.76302	0.67816	0.934378	15948	0	0.02565	0.45777	0.53408	1.0	10205	1	0.02565
ABHD1	2	0.76309	0.67816	0.934378	15949	0	0.33969	0.10531	0.20895	1.0	3817	1	0.33969
ZNF441	2	0.76311	0.67816	0.934378	15950	0	0.061534	0.34433	0.42927	1.0	8564	1	0.061534
CYP19A1	3	0.76315	0.6979	0.940806	15951	1	0.075717	0.02596	0.091594	1.0	1315	1	0.075717
hsa-mir-588	3	0.7632	0.6979	0.940806	15952	1	0.19641	0.086465	0.19021	1.0	3350	2	0.19641
CDC34	3	0.76333	0.6979	0.940806	15953	1	0.19157	0.25843	0.44817	1.0	7081	1	0.19157
hsa-mir-186	2	0.76353	0.68093	0.935972	15954	0	0.13811	0.34714	0.43226	1.0	8604	1	0.13811
MUC21	3	0.76372	0.6979	0.940806	15955	1	-0.085932	0.40157	0.53092	1.0	9387	1	-0.085932
BMPR2	4	0.76377	0.71218	0.941881	15956	1	0.27527	0.028766	0.097974	1.0	1421	2	0.27527
IFNG	3	0.76384	0.6979	0.940806	15957	1	0.14261	0.13747	0.27168	1.0	4576	2	0.14261
hsa-mir-1227	3	0.76397	0.6979	0.940806	15958	1	1.7546	7.7228e-05	0.00016174	0.384488	9	2	1.7546
SULT1C4	1	0.764	0.71761	0.944325	15959	0	0.18844	0.236	0.28239	1.0	6710	1	0.18844
PRMT10	3	0.764	0.6979	0.940806	15960	1	0.14115	0.18723	0.36503	1.0	5735	2	0.14115
ADCY6	3	0.76402	0.6979	0.940806	15961	1	0.10047	0.56489	0.6553	1.0	11851	1	0.10047
MAN2A2	3	0.76404	0.6979	0.940806	15962	1	0.017846	0.65395	0.7474	1.0	13362	0	0.017846
SHISA7	2	0.76417	0.68358	0.938173	15963	0	0.25856	0.27601	0.35812	1.0	7370	1	0.25856
FMO4	3	0.76431	0.6979	0.940806	15964	1	0.18141	0.11758	0.24175	1.0	4111	2	0.18141
TRIM41	3	0.76432	0.6979	0.940806	15965	1	0.11361	0.088184	0.19204	1.0	3385	2	0.11361
hsa-mir-3940	4	0.76442	0.71334	0.942736	15966	1	-0.098951	0.86487	0.92433	1.0	17590	0	-0.098951
hsa-mir-181a-2	3	0.76446	0.6979	0.940806	15967	1	0.31788	0.017702	0.061135	1.0	935	2	0.31788
CCNYL1	3	0.76454	0.6979	0.940806	15968	1	0.32326	0.054881	0.13548	1.0	2359	2	0.32326
C10orf91	3	0.76468	0.6979	0.940806	15969	1	0.042645	0.44413	0.56562	1.0	9975	1	0.042645
S1PR3	3	0.7647	0.6979	0.940806	15970	1	-0.028031	0.59466	0.67835	1.0	12353	1	-0.028031
ADTRP	3	0.76473	0.6979	0.940806	15971	1	0.0157	0.52929	0.6365	1.0	11275	1	0.0157
NRG3	1	0.76481	0.71878	0.944325	15972	0	0.39297	0.23519	0.28122	1.0	6694	1	0.39297
DNAH14	4	0.76484	0.71334	0.942736	15973	1	-0.023853	0.40135	0.60985	1.0	9380	1	-0.023853
FLG2	3	0.76491	0.6979	0.940806	15974	1	0.014659	0.68451	0.77104	1.0	13919	0	0.014659
SH2D7	5	0.76513	0.75689	0.956989	15975	1	0.12427	0.020093	0.079993	1.0	1050	4	0.12427
STX17	2	0.76517	0.68758	0.93909	15976	0	-0.01828	0.62278	0.71035	1.0	12840	0	-0.01828
FAM167A	2	0.76526	0.68758	0.93909	15977	0	-0.037415	0.64123	0.73314	1.0	13136	0	-0.037415
hsa-mir-3200	3	0.76535	0.6979	0.940806	15978	1	-0.086101	0.7251	0.80906	1.0	14733	0	-0.086101
RBM19	4	0.76551	0.71572	0.94425	15979	1	-0.042278	0.85158	0.91185	1.0	17288	0	-0.042278
PTBP2	2	0.76559	0.68758	0.93909	15980	0	0.00027919	0.48132	0.55832	1.0	10561	1	0.00027919
VCY	2	0.76577	0.68758	0.93909	15981	0	0.049587	0.54697	0.63226	1.0	11561	0	0.049587
SMARCAD1	2	0.76579	0.68758	0.93909	15982	0	-0.029573	0.66423	0.75244	1.0	13558	0	-0.029573
BMI1	4	0.76584	0.71572	0.94425	15983	1	0.12433	0.066052	0.19305	1.0	2736	2	0.12433
ROPN1	3	0.76587	0.6979	0.940806	15984	1	-0.058653	0.72462	0.80783	1.0	14721	0	-0.058653
KANSL1L	2	0.76588	0.68758	0.93909	15985	0	0.11528	0.32631	0.40966	1.0	8250	1	0.11528
DEFB131	2	0.76597	0.68758	0.93909	15986	0	-0.031948	0.60815	0.69999	1.0	12591	0	-0.031948
hsa-mir-6786	1	0.766	0.71878	0.944325	15987	0	0.31834	0.234	0.28122	1.0	6670	1	0.31834
DNAH10	4	0.76607	0.71572	0.94425	15988	1	0.048036	0.28981	0.50779	1.0	7622	2	0.048036
IQGAP1	5	0.76611	0.75689	0.956989	15989	1	0.055621	0.2093	0.44579	1.0	6229	2	0.055621
RAX2	3	0.76624	0.6979	0.940806	15990	1	-0.095378	0.46107	0.57878	1.0	10269	1	-0.095378
SCYL3	1	0.76624	0.71878	0.944325	15991	0	0.30403	0.23376	0.28122	1.0	6667	1	0.30403
SLC6A11	3	0.76638	0.6979	0.940806	15992	1	-0.084926	0.30096	0.46697	1.0	7803	1	-0.084926
RGS2	4	0.7666	0.71572	0.94425	15993	1	0.2576	0.13265	0.29782	1.0	4444	2	0.2576
SLC38A3	2	0.76667	0.68758	0.93909	15994	0	0.052562	0.47942	0.55832	1.0	10531	1	0.052562
SDE2	3	0.76668	0.6979	0.940806	15995	1	-0.13369	0.097553	0.21127	1.0	3619	1	-0.13369
ARHGEF6	3	0.7667	0.6979	0.940806	15996	1	0.098234	0.20299	0.39428	1.0	6106	2	0.098234
MBOAT2	4	0.76676	0.71572	0.94425	15997	1	-0.093951	0.8425	0.90628	1.0	17107	0	-0.093951
HAUS2	4	0.76687	0.71572	0.94425	15998	1	0.30088	0.031561	0.10496	1.0	1514	2	0.30088
PEX5L	2	0.76703	0.68758	0.93909	15999	0	0.0051015	0.53284	0.62493	1.0	11335	0	0.0051015
hsa-mir-3173	3	0.76705	0.6979	0.940806	16000	1	-0.099375	0.82742	0.89413	1.0	16822	0	-0.099375
COA5	3	0.76707	0.6979	0.940806	16001	1	-0.054703	0.33416	0.49158	1.0	8396	1	-0.054703
DHX40	4	0.76718	0.71692	0.944325	16002	1	0.0088453	0.37276	0.59879	1.0	8950	1	0.0088453
PRDM7	2	0.76721	0.68758	0.93909	16003	0	-0.031852	0.64353	0.73564	1.0	13170	0	-0.031852
LOC100505841	4	0.76724	0.71692	0.944325	16004	1	0.036039	0.18998	0.37089	1.0	5803	1	0.036039
SH3BP5L	3	0.76728	0.6979	0.940806	16005	1	0.2293	0.18716	0.36503	1.0	5730	2	0.2293
hsa-mir-3153	1	0.76731	0.71999	0.944325	16006	0	0.40437	0.23269	0.28001	1.0	6645	1	0.40437
GOLGA6L10	2	0.7675	0.68758	0.93909	16007	0	0.10539	0.4511	0.52487	1.0	10094	1	0.10539
CSPG5	3	0.76754	0.6979	0.940806	16008	1	0.19634	0.11792	0.2428	1.0	4117	2	0.19634
OR2AK2	2	0.76754	0.68758	0.93909	16009	0	-0.045219	0.71401	0.79135	1.0	14503	0	-0.045219
OVOL1	3	0.76763	0.6979	0.940806	16010	1	-0.13212	0.89238	0.94061	1.0	18123	0	-0.13212
C6orf201	2	0.76766	0.68758	0.93909	16011	0	-0.057472	0.6829	0.77001	1.0	13884	0	-0.057472
MYOZ2	2	0.76774	0.68758	0.93909	16012	0	0.065215	0.3086	0.39006	1.0	7961	1	0.065215
SIKE1	4	0.7678	0.71692	0.944325	16013	1	0.052713	0.49011	0.65392	1.0	10694	1	0.052713
KRT34	3	0.7678	0.6979	0.940806	16014	1	0.0089954	0.54591	0.64085	1.0	11546	1	0.0089954
MAP2K2	2	0.76787	0.68889	0.940184	16015	0	0.06013	0.50847	0.60103	1.0	10954	0	0.06013
ZNF221	3	0.76789	0.6979	0.940806	16016	1	0.072992	0.084184	0.18548	1.0	3288	2	0.072992
LRTOMT	4	0.76803	0.7181	0.944325	16017	1	0.19336	0.13787	0.30495	1.0	4582	2	0.19336
EFNA4	3	0.76805	0.6979	0.940806	16018	1	0.23134	0.14527	0.28372	1.0	4755	2	0.23134
CDC26	3	0.7681	0.6979	0.940806	16019	1	0.32753	0.030253	0.098393	1.0	1478	2	0.32753
ANTXR2	4	0.76815	0.7181	0.944325	16020	1	0.10293	0.24481	0.44838	1.0	6852	2	0.10293
OR8B2	2	0.76817	0.69022	0.940626	16021	0	0.34746	0.08601	0.18623	1.0	3340	1	0.34746
NAF1	3	0.76824	0.6979	0.940806	16022	1	0.018965	0.2825	0.45964	1.0	7493	1	0.018965
MLANA	2	0.76842	0.69158	0.940806	16023	0	-0.077932	0.71777	0.79247	1.0	14572	0	-0.077932
DNAJA1	3	0.76842	0.6993	0.940889	16024	1	0.18116	0.098747	0.21127	1.0	3650	2	0.18116
SOX14	3	0.76846	0.6993	0.940889	16025	1	0.14314	0.17168	0.33517	1.0	5387	2	0.14314
TRIM60	3	0.76853	0.6993	0.940889	16026	1	0.20304	0.16444	0.31836	1.0	5226	2	0.20304
OTUB2	2	0.76859	0.69291	0.940806	16027	0	-0.016282	0.37613	0.45649	1.0	9007	1	-0.016282
CCDC9	3	0.7686	0.6993	0.940889	16028	1	0.083266	0.56588	0.6553	1.0	11859	1	0.083266
BCAP29	3	0.76868	0.6993	0.940889	16029	1	0.14211	0.40563	0.53236	1.0	9448	1	0.14211
NUP37	3	0.7687	0.6993	0.940889	16030	1	0.095583	0.41779	0.54389	1.0	9603	1	0.095583
ZCCHC16	3	0.76884	0.6993	0.940889	16031	1	-0.1262	0.76365	0.83837	1.0	15484	0	-0.1262
PRSS55	2	0.76899	0.69425	0.940806	16032	0	0.1806	0.13887	0.23487	1.0	4612	1	0.1806
WNT10A	5	0.7691	0.75968	0.958038	16033	1	0.17246	0.016091	0.067864	1.0	866	4	0.17246
hsa-mir-4744	3	0.76914	0.70072	0.940889	16034	1	-0.064955	0.42358	0.54686	1.0	9690	1	-0.064955
NPEPPS	3	0.76916	0.70072	0.940889	16035	1	0.12617	0.57384	0.66389	1.0	11978	1	0.12617
MGP	3	0.76926	0.70211	0.940889	16036	1	0.14951	0.30407	0.46697	1.0	7871	1	0.14951
MAP4K4	3	0.76931	0.70211	0.940889	16037	1	0.090828	0.12522	0.25759	1.0	4299	1	0.090828
UBE3A	2	0.76932	0.69425	0.940806	16038	0	0.92305	0.02018	0.042066	1.0	1052	1	0.92305
TAS2R7	3	0.76933	0.70211	0.940889	16039	1	-0.002074	0.21227	0.41067	1.0	6295	1	-0.002074
ZNF773	3	0.76935	0.70211	0.940889	16040	1	0.066889	0.3094	0.46843	1.0	7976	1	0.066889
F2RL2	3	0.76942	0.70211	0.940889	16041	1	0.31828	0.10579	0.22294	1.0	3828	2	0.31828
CTNNA2	1	0.76959	0.72121	0.944325	16042	0	0.49888	0.23041	0.27879	1.0	6609	1	0.49888
ADI1	2	0.76959	0.69425	0.940806	16043	0	-0.0091799	0.61442	0.7026	1.0	12688	0	-0.0091799
TTC3	5	0.7696	0.76057	0.958038	16044	1	0.051937	0.57374	0.75338	1.0	11977	1	0.051937
hsa-mir-4439	3	0.7697	0.70354	0.940889	16045	1	-0.13033	0.75372	0.83621	1.0	15298	0	-0.13033
DLG4	4	0.76975	0.71927	0.944325	16046	1	-0.061802	0.84061	0.90301	1.0	17074	0	-0.061802
hsa-mir-767	3	0.76986	0.70354	0.940889	16047	1	0.15979	0.14347	0.2779	1.0	4707	2	0.15979
CCDC88C	2	0.76995	0.69425	0.940806	16048	0	0.06743	0.32797	0.41117	1.0	8286	1	0.06743
ACAD9	3	0.77008	0.70354	0.940889	16049	1	-0.077162	0.32585	0.48435	1.0	8243	1	-0.077162
ZNF608	2	0.77015	0.69425	0.940806	16050	0	0.028887	0.5583	0.6552	1.0	11747	0	0.028887
MRPL4	1	0.77018	0.72121	0.944325	16051	0	0.22896	0.22982	0.27879	1.0	6597	1	0.22896
LMAN1L	3	0.77021	0.70354	0.940889	16052	1	-0.15042	0.46437	0.58019	1.0	10309	1	-0.15042
CCDC126	4	0.77026	0.72165	0.944325	16053	1	0.0070933	0.87039	0.92835	1.0	17681	0	0.0070933
C19orf71	4	0.77028	0.72165	0.944325	16054	1	-0.1834	0.43168	0.62706	1.0	9809	1	-0.1834
NDNF	2	0.7703	0.69561	0.940806	16055	0	0.10893	0.27538	0.35812	1.0	7358	1	0.10893
hsa-mir-6854	4	0.77045	0.72165	0.944325	16056	1	0.045538	0.28991	0.50779	1.0	7625	2	0.045538
ZBTB41	3	0.7705	0.70354	0.940889	16057	1	0.099885	0.1715	0.33517	1.0	5384	2	0.099885
CPNE4	1	0.77052	0.72121	0.944325	16058	0	0.15303	0.22948	0.27879	1.0	6593	1	0.15303
LANCL1	4	0.77059	0.72165	0.944325	16059	1	0.17802	0.24939	0.45538	1.0	6927	2	0.17802
CD40	3	0.77069	0.70354	0.940889	16060	1	0.047973	0.13958	0.27168	1.0	4628	1	0.047973
LRRC49	4	0.77072	0.72165	0.944325	16061	1	0.19431	0.035088	0.11206	1.0	1642	3	0.19431
CDKAL1	1	0.7708	0.72242	0.944325	16062	0	0.45957	0.2292	0.27758	1.0	6590	1	0.45957
AHDC1	2	0.77082	0.69692	0.940806	16063	0	0.017233	0.41231	0.49004	1.0	9532	1	0.017233
USP49	2	0.77093	0.69692	0.940806	16064	0	0.084586	0.28092	0.36268	1.0	7462	1	0.084586
C12orf23	3	0.77097	0.70354	0.940889	16065	1	0.10604	0.24485	0.44241	1.0	6853	1	0.10604
hsa-mir-526a-1	1	0.77098	0.72242	0.944325	16066	0	0.32849	0.22902	0.27758	1.0	6585	1	0.32849
PRKAG3	3	0.77101	0.70354	0.940889	16067	1	0.18156	0.15682	0.30981	1.0	5052	2	0.18156
LRCH2	4	0.77104	0.72165	0.944325	16068	1	0.2006	0.045068	0.14319	1.0	2010	2	0.2006
NXPH4	2	0.77115	0.69692	0.940806	16069	0	0.88883	0.0072031	0.014596	1.0	446	1	0.88883
TBCCD1	1	0.77116	0.72242	0.944325	16070	0	0.14877	0.22884	0.27758	1.0	6580	1	0.14877
OTX1	3	0.77117	0.70354	0.940889	16071	1	0.51374	0.015363	0.05266	1.0	832	2	0.51374
ANKRD34C	2	0.77121	0.69692	0.940806	16072	0	0.12641	0.25063	0.33527	1.0	6945	1	0.12641
ABHD14A	3	0.77125	0.70354	0.940889	16073	1	0.13456	0.38026	0.51629	1.0	9061	1	0.13456
CHPT1	3	0.77127	0.70354	0.940889	16074	1	0.28461	0.18209	0.3527	1.0	5632	2	0.28461
AFMID	2	0.77133	0.69692	0.940806	16075	0	-8.1473e-05	0.56258	0.65938	1.0	11812	0	-8.1473e-05
PBRM1	3	0.77134	0.70354	0.940889	16076	1	-0.06894	0.38019	0.51629	1.0	9059	1	-0.06894
FGF3	2	0.77141	0.69827	0.940806	16077	0	0.030122	0.36096	0.4443	1.0	8794	1	0.030122
PLCB4	4	0.77148	0.72165	0.944325	16078	1	0.38016	0.015091	0.055408	1.0	814	3	0.38016
HDHD2	1	0.77156	0.72242	0.944325	16079	0	0.36025	0.22844	0.27758	1.0	6572	1	0.36025
SSUH2	2	0.77162	0.69827	0.940806	16080	0	-0.068385	0.72066	0.79247	1.0	14641	0	-0.068385
hsa-mir-766	3	0.77167	0.70354	0.940889	16081	1	0.11	0.52519	0.6307	1.0	11216	1	0.11
hsa-mir-4657	2	0.77168	0.69827	0.940806	16082	0	0.0052971	0.60112	0.68951	1.0	12471	0	0.0052971
GGPS1	2	0.77171	0.69827	0.940806	16083	0	-0.017834	0.57826	0.67189	1.0	12049	0	-0.017834
PDE10A	2	0.77179	0.69827	0.940806	16084	0	0.037219	0.46101	0.53858	1.0	10266	1	0.037219
SPATA20	3	0.77179	0.70354	0.940889	16085	1	-0.0055253	0.010369	0.035042	1.0	590	1	-0.0055253
MAGEB2	3	0.77181	0.70354	0.940889	16086	1	0.022387	0.10877	0.22493	1.0	3909	1	0.022387
hsa-mir-585	1	0.77187	0.72361	0.945009	16087	0	0.25722	0.22813	0.27639	1.0	6568	1	0.25722
SPATA31A2	2	0.77189	0.69827	0.940806	16088	0	-0.031991	0.71854	0.79247	1.0	14590	0	-0.031991
CLDN23	3	0.77198	0.70354	0.940889	16089	1	-0.038422	0.58943	0.67257	1.0	12255	1	-0.038422
SAA2-SAA4	2	0.77201	0.69827	0.940806	16090	0	-0.028083	0.66953	0.75839	1.0	13639	0	-0.028083
HIST1H4B	3	0.77202	0.70354	0.940889	16091	1	0.32349	0.1852	0.36231	1.0	5687	2	0.32349
PPBP	2	0.77207	0.69827	0.940806	16092	0	0.28507	0.099579	0.19684	1.0	3669	1	0.28507
ZNF549	3	0.77209	0.70354	0.940889	16093	1	-0.090101	0.12445	0.25759	1.0	4286	1	-0.090101
PSAT1	4	0.77213	0.72394	0.945009	16094	1	0.042734	0.63869	0.74573	1.0	13090	1	0.042734
hsa-mir-4634	1	0.77221	0.72361	0.945009	16095	0	0.37915	0.22779	0.27639	1.0	6565	1	0.37915
hsa-mir-153-1	2	0.77222	0.69957	0.940889	16096	0	0.097985	0.25154	0.33687	1.0	6970	1	0.097985
HIPK3	1	0.77224	0.72361	0.945009	16097	0	0.15692	0.22776	0.27639	1.0	6564	1	0.15692
CASC1	4	0.77229	0.72394	0.945009	16098	1	-0.004629	0.25657	0.46452	1.0	7046	1	-0.004629
YWHAQ	3	0.77231	0.70354	0.940889	16099	1	0.27444	0.13037	0.26555	1.0	4392	2	0.27444
ANP32B	3	0.77242	0.70354	0.940889	16100	1	-0.017045	0.22184	0.41355	1.0	6473	1	-0.017045
HOXB6	2	0.77243	0.69957	0.940889	16101	0	0.11297	0.19024	0.29416	1.0	5809	1	0.11297
FAM157B	3	0.77254	0.70354	0.940889	16102	1	0.11675	0.11133	0.22882	1.0	3980	2	0.11675
CPNE9	3	0.77264	0.70354	0.940889	16103	1	0.010904	0.051084	0.13481	1.0	2210	1	0.010904
CNGA3	3	0.77268	0.70354	0.940889	16104	1	0.019069	0.69975	0.78301	1.0	14226	0	0.019069
THEMIS	4	0.77277	0.72394	0.945009	16105	1	0.22792	0.047889	0.15137	1.0	2106	3	0.22792
SP140L	4	0.77281	0.72394	0.945009	16106	1	0.11233	0.173	0.35188	1.0	5410	2	0.11233
GTF2H1	3	0.77283	0.70494	0.941317	16107	1	0.19441	0.12352	0.25368	1.0	4254	2	0.19441
METRN	3	0.77295	0.70494	0.941317	16108	1	0.35527	0.10211	0.21315	1.0	3733	2	0.35527
LDHAL6A	3	0.77306	0.70634	0.941317	16109	1	-0.10195	0.44752	0.56704	1.0	10031	1	-0.10195
